file,metric
BRATS_316, 2.531655640346821 
BRATS_357, 5.111695830364192 
BRATS_071, 25.238122629268222 
BRATS_184, 16.637053296584153 
BRATS_350, 4.411115157344619
BRATS_124, 3.760147212542826 
BRATS_311, 2.6666666666666665 
BRATS_437, 3.6287831724575583
BRATS_138, 38.38469754949719 
BRATS_276, 10.024580782528007 
BRATS_476, 2.2761423749153966 
BRATS_158, 3.3333333333333335 
BRATS_254, 34.44586755108482 
BRATS_086, 14.042921610848921 
BRATS_471, 4.757570413104227 
BRATS_081, 7.432352846926118 
BRATS_212, 5.14940708626302 
BRATS_430, 7.430538821930194 
BRATS_192, 22.992627746543594 
BRATS_022, 8.767627763044901 
BRATS_230, 12.855859386424774 
BRATS_078, 54.31136200579848 
BRATS_360, 1.6666666666666667 
BRATS_209, 7.2773865220664105 
BRATS_409, 5.667556943497664 
BRATS_057, 4.535183758487997 
BRATS_190, 5.768137761299776 
BRATS_018, 11.559397557916208 
BRATS_321, 4.502527434002324 
BRATS_355, 15.58445222670015 
BRATS_153, 6.979082697139233 
BRATS_381, 112.37500898380954 
BRATS_197, 25.99838659561675 
BRATS_441, 21.00793832253875 
BRATS_021, 11.92060421819036 
BRATS_200, 3.7116836625547553 
BRATS_075, 12.374026496654503 
BRATS_041, 11.497051725068426 
BRATS_400, 70.00038747970882 
BRATS_199, 3.905767137405992 
BRATS_285, 6.909172808716579 
BRATS_207, 11.096730404301416 
BRATS_407, 2.6666666666666665 
BRATS_411, 9.944869754141466 
BRATS_446, 9.006941432976209 
BRATS_246, 7.006613468915464 
BRATS_033, 4.201850425154663 
BRATS_171, 4.961887054914835
BRATS_250, 16.665696171578393 
BRATS_044, 8.552423229168292 
BRATS_450, 6.458505517965651 
BRATS_161, 28.28179835354557 
BRATS_188, 23.90133498690908 
BRATS_211, 5.683291873706963 
BRATS_378, 3.502756810917388 
BRATS_337, 16.298077605330853 
BRATS_142, 4.9935435413459395 
BRATS_376, 6.914966663971703
BRATS_167, 1.74535599249993 
BRATS_126, 26.98532459030758 
BRATS_418, 12.025588480175912 
BRATS_371, 2.3333333333333335 
BRATS_330, 22.178859622023925 
BRATS_090, 20.72463057047628 
BRATS_460, 4.738705567326601 
BRATS_221, 5.948410859555043 
BRATS_421, 2.471404520791032 
BRATS_076, 10.503854751338512 
BRATS_112, 7.621280857942061 
BRATS_159, 2.9436506316151 
BRATS_002, 3.9520297374016127
BRATS_349, 3.4831632475943928 
BRATS_307, 3.2761423749153966 
BRATS_346, 2.0786893258332633 
BRATS_007, 2.2018504251546633 
BRATS_435, 2.3333333333333335 
BRATS_469, 4.39934634239519 
BRATS_372, 8.915016087625826 
BRATS_455, 4.406514819097629 
BRATS_228, 16.100683423401154 
BRATS_169, 14.246252856792038 
BRATS_134, 35.946057234416806 
BRATS_247, 4.333333333333333 
BRATS_208, 5.991009129201532 
BRATS_268, 20.363589424642402 
BRATS_227, 19.87623764432503 
BRATS_348, 3.854253213545715 
BRATS_423, 4.054804667656325 
BRATS_015, 2.132781879222723 
BRATS_309, 4.666666666666667 
BRATS_406, 25.86980023694743 
BRATS_012, 60.91754551290169 
BRATS_053, 26.341957267590725 
BRATS_244, 3.4316845033276855 
BRATS_394, 4.10458506932112 
BRATS_009, 4.365812872689751 
BRATS_145, 1.6666666666666667 
BRATS_456, 6.39934634239519 
BRATS_419, 3.881216920330985 
BRATS_282, 20.105287728391893 
BRATS_479, 2.824045318333193 
BRATS_436, 2.2018504251546633 
BRATS_342, 16.4427548473781
BRATS_293, 3.5773502691896257 
BRATS_434, 7.564792696370215 
BRATS_433, 2.3333333333333335 
BRATS_298, 2.7378639772935647 
BRATS_440, 4.12357586940724 
BRATS_445, 2.5815208821793427 
BRATS_302, 6.27287098487567 
BRATS_362, 3.7748517734455866 
BRATS_425, 6.265506050952435 
BRATS_237, 2.60947570824873 
BRATS_368, 24.288325277188203 
BRATS_264, 7.243103328802239 
BRATS_303, 12.614454065929777 
BRATS_392, 16.992292618456283 
BRATS_248, 8.811327044018867 
BRATS_374, 4.333333333333333 
BRATS_439, 21.69381063391378 
BRATS_384, 7.1446603773522 
BRATS_003, 6.6896754070218405 
BRATS_233, 19.161711592740062 
BRATS_361, 2.699673171197595 
BRATS_301, 8.30781674482506 
BRATS_359, 6.917854983228877 
BRATS_045, 3.537255800983852 
BRATS_318, 4.666666666666667 
BRATS_271, 19.426271790380998 
BRATS_122, 11.91774843407829 
BRATS_163, 8.910624390323912 
BRATS_393, 3.2769839649484336 
BRATS_278, 95.42905305833908 
BRATS_398, 8.836047536087923 
BRATS_088, 4.415650255319866 
BRATS_478, 5.3743685418725535 
BRATS_377, 1.4831632475943926 
BRATS_317, 12.010764722889695 
BRATS_288, 3.3310765183378934 
BRATS_358, 16.278781536807692 
BRATS_239, 6.846888837458661 
BRATS_408, 20.313402865936453 
BRATS_114, 18.637600645333336 
BRATS_155, 4.535183758487997 
BRATS_249, 14.211236857227107 
BRATS_320, 7.195492760965467 
BRATS_370, 7.695620426776638 
BRATS_196, 17.97584044040425 
BRATS_395, 8.270405186937765 
BRATS_113, 2.8864596731971637 
BRATS_366, 6.129583460763604 
BRATS_299, 29.882061058001685 
BRATS_329, 6.752140194579309 
BRATS_262, 6.553967929896867 
BRATS_223, 10.137320713112807 
BRATS_074, 19.086823850657304 
BRATS_283, 11.980656119182669 
BRATS_206, 2.9436506316151 
BRATS_073, 39.246131168552466 
BRATS_483, 3.8677971707127714 
BRATS_265, 14.238730569342186 
BRATS_335, 4.4126194090421045 
