file, metric 
BRATS_316, 0.808033287525177 
BRATS_357, 0.6313666701316833 
BRATS_071, 0.42506667971611023 
BRATS_184, 0.38243332505226135 
BRATS_350, 0.6800333857536316 
BRATS_034, 0.48766669631004333 
BRATS_124, 0.7226666808128357 
BRATS_311, 0.7553666234016418 
BRATS_437, 0.7920333743095398 
BRATS_177, 0.4984000027179718 
BRATS_138, 0.209933340549469 
BRATS_276, 0.36523333191871643 
BRATS_476, 0.8130666613578796 
BRATS_158, 0.7056999802589417 
BRATS_254, 0.22339999675750732 
BRATS_086, 0.4615999758243561 
BRATS_471, 0.7390999794006348 
BRATS_081, 0.623533308506012 
BRATS_212, 0.6294666528701782 
BRATS_430, 0.6423333287239075 
BRATS_192, 0.3720666468143463 
BRATS_022, 0.4694666862487793 
BRATS_230, 0.4838999807834625 
BRATS_078, 0.17936666309833527 
BRATS_360, 0.8528666496276855 
BRATS_209, 0.522766649723053 
BRATS_409, 0.7427999973297119 
BRATS_057, 0.7268333435058594 
BRATS_190, 0.7019665837287903 
BRATS_018, 0.3645000159740448 
BRATS_321, 0.7677666544914246 
BRATS_355, 0.6379333138465881 
BRATS_153, 0.5365666747093201 
BRATS_381, 0.10000000149011612 
BRATS_197, 0.30676665902137756 
BRATS_441, 0.5277666449546814 
BRATS_021, 0.18783332407474518 
BRATS_200, 0.6870333552360535 
BRATS_075, 0.4097000062465668 
BRATS_041, 0.534766674041748 
BRATS_400, 0.0 
BRATS_199, 0.7415666580200195 
BRATS_285, 0.5433666706085205 
BRATS_207, 0.5030999779701233 
BRATS_407, 0.7022666931152344 
BRATS_411, 0.5716333389282227 
BRATS_446, 0.7903333306312561 
BRATS_246, 0.49193334579467773 
BRATS_033, 0.5875999927520752 
BRATS_171, 0.6188666820526123 
BRATS_024, 0.3188999891281128 
BRATS_250, 0.5746999382972717 
BRATS_044, 0.5638666749000549 
BRATS_450, 0.6550332903862 
BRATS_161, 0.15056666731834412 
BRATS_188, 0.40176668763160706 
BRATS_211, 0.5952000021934509 
BRATS_378, 0.7634666562080383 
BRATS_337, 0.36433330178260803 
BRATS_142, 0.7913333773612976 
BRATS_376, 0.7039999961853027 
BRATS_128, 0.12903334200382233 
BRATS_167, 0.7923999428749084 
BRATS_126, 0.24433332681655884 
BRATS_418, 0.5354666709899902 
BRATS_371, 0.8497666716575623 
BRATS_330, 0.7080667018890381 
BRATS_090, 0.2798999845981598 
BRATS_460, 0.6539999842643738 
BRATS_221, 0.6816666722297668 
BRATS_421, 0.8350333571434021 
BRATS_076, 0.6185999512672424 
BRATS_112, 0.5361000299453735 
BRATS_159, 0.8226000666618347 
BRATS_002, 0.6302666664123535 
BRATS_030, 0.21976666152477264 
BRATS_349, 0.8036666512489319 
BRATS_307, 0.7689333558082581 
BRATS_346, 0.8447332978248596 
BRATS_007, 0.8159332871437073 
BRATS_435, 0.7864999771118164 
BRATS_469, 0.7639667391777039 
BRATS_372, 0.6953666806221008 
BRATS_455, 0.7299666404724121 
BRATS_228, 0.322466641664505 
BRATS_169, 0.4279666841030121 
BRATS_134, 0.31370002031326294 
BRATS_247, 0.6008333563804626 
BRATS_208, 0.5879666805267334 
BRATS_268, 0.27463334798812866 
BRATS_227, 0.2767333388328552 
BRATS_348, 0.678600013256073 
BRATS_423, 0.7604999542236328 
BRATS_015, 0.7706666588783264 
BRATS_309, 0.6943333745002747 
BRATS_406, 0.10563332587480545 
BRATS_012, 0.21116666495800018 
BRATS_053, 0.15273334085941315 
BRATS_244, 0.7673667073249817 
BRATS_394, 0.6383000016212463 
BRATS_009, 0.6872999668121338 
BRATS_145, 0.8350333571434021 
BRATS_456, 0.8313999772071838 
BRATS_419, 0.8101332783699036 
BRATS_282, 0.351333349943161 
BRATS_479, 0.8739333152770996 
BRATS_436, 0.7527000308036804 
BRATS_342, 0.4018000066280365 
BRATS_232, 0.17643332481384277 
BRATS_293, 0.6304333209991455 
BRATS_434, 0.5030667185783386 
BRATS_433, 0.7831666469573975 
BRATS_298, 0.818899929523468 
BRATS_440, 0.6908666491508484 
BRATS_445, 0.8148333430290222 
BRATS_302, 0.6233999729156494 
BRATS_362, 0.8010000586509705 
BRATS_425, 0.6594333648681641 
BRATS_237, 0.8481000065803528 
BRATS_368, 0.21773333847522736 
BRATS_264, 0.5954999923706055 
BRATS_303, 0.6379333138465881 
BRATS_392, 0.6931999325752258 
BRATS_248, 0.4883666932582855 
BRATS_374, 0.7379667162895203 
BRATS_439, 0.3660999834537506 
BRATS_384, 0.807200014591217 
BRATS_003, 0.6979333758354187 
BRATS_233, 0.5315333008766174 
BRATS_361, 0.7801666259765625 
BRATS_301, 0.8428666591644287 
BRATS_359, 0.6916332840919495 
BRATS_045, 0.6186333298683167 
BRATS_318, 0.7367666363716125 
BRATS_271, 0.806600034236908 
BRATS_122, 0.5170333385467529 
BRATS_163, 0.5081333518028259 
BRATS_393, 0.7925000190734863 
BRATS_278, 0.3430333137512207 
BRATS_398, 0.551466703414917 
BRATS_088, 0.7010000348091125 
BRATS_478, 0.7629666924476624 
BRATS_377, 0.8556666374206543 
BRATS_317, 0.7545332908630371 
BRATS_288, 0.7463333606719971 
BRATS_358, 0.5291666388511658 
BRATS_239, 0.636900007724762 
BRATS_408, 0.6225000023841858 
BRATS_114, 0.5187000036239624 
BRATS_155, 0.7129999995231628 
BRATS_249, 0.49416670203208923 
BRATS_320, 0.5444000363349915 
BRATS_370, 0.6008666753768921 
BRATS_196, 0.31763333082199097 
BRATS_395, 0.6452000141143799 
BRATS_113, 0.8269999623298645 
BRATS_366, 0.5920000076293945 
BRATS_299, 0.4615333080291748 
BRATS_329, 0.6010000109672546 
BRATS_262, 0.5029333233833313 
BRATS_223, 0.40753331780433655 
BRATS_074, 0.2763333320617676 
BRATS_283, 0.6189000010490417 
BRATS_206, 0.7979666590690613 
BRATS_073, 0.334199994802475 
BRATS_483, 0.7414667010307312 
BRATS_265, 0.7400667071342468 
BRATS_335, 0.6895332932472229 
BRATS_336, 0.8474000096321106 
BRATS_204, 0.6221999526023865 
BRATS_373, 0.4128666818141937 
BRATS_089, 0.8188333511352539 
BRATS_279, 0.8398000597953796 
BRATS_454, 0.757300078868866 
BRATS_165, 0.5311666131019592 
BRATS_313, 0.6678333282470703 
