,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
0,10,76.46099999999998,13.824493806284552,4.3717,17.137064,67.8925,85.0295,76.42440286666667,4.406611031714937,17.05000000000001,66.99,84.04
1,10,82.70599999999999,5.53667264699657,1.7508,6.863136,79.2743,86.1377,82.71061166666667,1.7417040260418981,6.780000000000001,79.07,85.85
2,10,78.83000000000001,16.47867166976756,5.211,20.427120000000002,68.6164,89.0436,78.8346216,5.182740817651099,19.739999999999995,67.33,87.07
3,10,83.576,4.372997141549491,1.3829,5.420968,80.8656,86.2864,83.56723826666666,1.3744726840606893,5.3999999999999915,80.73,86.13
4,10,79.623,11.492990951010098,3.6344,14.246848,72.4996,86.7464,79.59909026666666,3.6567631170547434,13.710000000000008,71.47,85.18
5,10,84.168,3.123660672992506,0.9878,3.872176,82.2319,86.1041,84.17438286666665,0.9956735532022774,3.8599999999999994,82.12,85.98
6,10,77.54400000000001,17.332949662420415,5.4812,21.486304,66.8009,88.2871,77.50042260000001,5.553794569446121,21.379999999999995,65.34,86.72
7,10,71.452,17.729445451000434,5.6065,21.977479999999996,60.4632,82.4408,71.41119200000001,5.672087047692645,21.959999999999994,59.56,81.52
8,10,80.383,9.181590330656231,2.9035,11.381720000000001,74.6922,86.0738,80.3594354,2.908596585679568,10.820000000000007,73.88,84.7
9,10,82.126,7.883635202113299,2.493,9.772559999999999,77.2397,87.0123,82.13430906666666,2.4739321637582954,8.829999999999998,76.66,85.49
10,10,75.674,17.622792173773146,5.5728,21.845375999999998,64.7513,86.5967,75.60182866666666,5.571110290786886,21.480000000000004,63.42,84.9
11,10,84.813,2.0598643159198597,0.6514,2.5534879999999998,83.5363,86.0897,84.81303066666666,0.6479627914159519,2.5200000000000102,83.57,86.09
12,10,75.262,17.0228104612605,5.3831,21.101751999999998,64.7112,85.8128,75.28075506666666,5.351545414314853,19.259999999999998,63.4,82.66
13,10,82.38,4.106826025046593,1.2987,5.090904,79.8346,84.9254,82.37729933333333,1.2932836961778944,5.030000000000001,79.7,84.73
14,10,80.276,7.400400259445433,2.3402,9.173584,75.6892,84.8628,80.26455893333332,2.3625384326736776,9.180000000000007,75.25,84.43
15,10,79.624,11.567357693094822,3.6579,14.338968,72.4545,86.7935,79.61985226666667,3.6709560491024025,13.88000000000001,71.46,85.34
16,10,83.539,5.511294675482341,1.7428,6.831776,80.1231,86.9549,83.53310786666665,1.7335019426865717,6.689999999999998,79.98,86.67
17,10,80.122,6.278110862353418,1.9853,7.782376,76.2308,84.0132,80.10949686666666,1.9850436274945813,7.859999999999999,76.16,84.02
18,10,83.80199999999999,4.4825858608620095,1.4175,5.5565999999999995,81.0237,86.5803,83.79336513333335,1.4157328761496581,5.5,80.84,86.34
19,10,82.50999999999999,4.922204790538484,1.5565,6.10148,79.4592,85.5608,82.5268704,1.5441503605555522,6.0,79.43,85.43
20,10,79.899,11.89077074877823,3.7602,14.739984,72.529,87.269,79.8703002,3.751221244796592,13.89,71.56,85.45
21,10,84.517,3.01785370752129,0.9543,3.740856,82.6465,86.3875,84.50668413333334,0.9423345354817368,3.710000000000008,82.69,86.4
22,10,84.477,4.07370114269567,1.2882,5.049744,81.9521,87.0019,84.46500780000001,1.296578815398108,5.030000000000001,81.78,86.81
23,10,78.979,11.219585954927213,3.5479,13.907767999999999,72.025,85.933,79.00178746666666,3.556687768907504,13.320000000000007,71.11,84.43
24,10,81.45199999999998,10.040651174102205,3.1751,12.446392,75.2287,87.6753,81.48559966666667,3.1613271350388947,11.959999999999994,74.61,86.57
25,10,83.626,4.920536962568211,1.556,6.09952,80.5762,86.6758,83.61901473333333,1.5598901757440897,6.030000000000001,80.51,86.54
26,10,79.60600000000001,9.71166535667287,3.0711,12.038712,73.5866,85.6254,79.5879862,3.0885562794089143,11.879999999999995,72.87,84.75
27,10,80.922,5.051300426622831,1.5974,6.261807999999999,77.7912,84.0528,80.93287046666667,1.5994234867459118,6.260000000000005,77.75,84.01
28,10,74.62899999999999,16.801927538232036,5.3132,20.827744,64.2151,85.0429,74.60861259999999,5.33243386116708,19.160000000000004,62.74,81.9
29,10,84.319,4.287415188665545,1.3558,5.314736,81.6616,86.9764,84.3107406,1.348649723480851,5.209999999999994,81.4,86.61
30,10,73.821,18.8099529239177,5.9482,23.316944,62.1625,85.4795,73.82390466666665,5.9505221210225105,22.83,60.61,83.44
31,10,82.57,7.3836115824168305,2.3349,9.152808,77.9936,87.1464,82.57416599999998,2.3528839099377605,8.840000000000003,77.36,86.2
32,10,79.04400000000001,18.073218971727197,5.7153,22.403976,67.8421,90.2459,79.05571526666665,5.774119323757832,20.03,66.41,86.44
33,10,78.51899999999999,10.900499483968613,3.447,13.51224,71.7628,85.2752,78.56901493333334,3.4227228013055613,12.740000000000009,70.88,83.62
34,10,80.824,5.2039104527268725,1.6456,6.450752,77.5986,84.0494,80.85193993333333,1.6494781109365064,6.469999999999999,77.66,84.13
35,10,84.939,3.876473784252901,1.2258,4.805136,82.5363,87.3417,84.9447832,1.222705686117647,4.75,82.42,87.17
36,10,72.54400000000001,14.440793053014781,4.5666,17.901072,63.5935,81.4945,72.56743406666666,4.595025322286353,17.799999999999997,62.97,80.77
