,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
36,10,76.962,4.795213863843824,1.5164,5.944287999999999,73.9899,79.9341,76.97152940000001,1.518605588229646,5.890000000000001,73.84,79.73
37,10,74.571,5.577476938544883,1.7638,6.914096,71.114,78.028,74.56318333333333,1.7644097122424707,6.780000000000001,70.77,77.55
38,10,73.946,4.953778759694462,1.5665,6.14068,70.8756,77.0164,73.9363216,1.563201777988616,6.1200000000000045,70.77,76.89
39,10,74.3,5.762457808956174,1.8222,7.143024,70.7284,77.8716,74.29412106666668,1.8080545227424785,6.989999999999995,70.7,77.69
40,10,69.05799999999999,15.58356429062363,4.928,19.31776,59.3992,78.7168,69.00166093333333,4.981898192988337,19.39,58.14,77.53
41,10,74.27199999999999,11.536367539221347,3.6481,14.300552,67.1217,81.4223,74.31450773333333,3.5756463275805395,13.489999999999995,66.51,80.0
42,10,77.21600000000001,5.404468891574823,1.709,6.69928,73.8663,80.5657,77.2060128,1.707294597534208,6.61999999999999,73.59,80.21
43,10,72.474,14.207552357813078,4.4928,17.611776,63.6681,81.2799,72.41054426666666,4.529609181688907,16.25,62.36,78.61
44,10,78.41,1.6501030270864914,0.5218,2.045456,77.3873,79.4327,78.40795426666666,0.5241743912495126,2.049999999999997,77.36,79.41
45,10,74.66900000000001,5.3748124618445985,1.6997,6.662824,71.3377,78.0003,74.6669314,1.6976449937960245,6.680000000000007,71.25,77.93
46,10,68.1,17.963681693906736,5.6806,22.267952,56.966,79.234,68.1455718,5.666417082923278,20.83,55.56,76.39
47,10,70.664,18.5980311861229,5.8812,23.054304,59.1368,82.1912,70.6935334,5.854208854384264,21.310000000000002,57.67,78.98
48,10,76.881,3.9856353320392968,1.2604,4.940767999999999,74.4107,79.3513,76.88979486666666,1.2596360945872351,4.909999999999997,74.37,79.28
49,10,72.047,14.149696851876367,4.4745,17.540039999999998,63.2769,80.8171,71.99169166666667,4.478483691645036,16.25999999999999,62.06,78.32
50,10,70.132,10.103163662932518,3.1949,12.524008,63.87,76.394,70.12902153333333,3.2100673963853645,12.489999999999995,63.33,75.82
51,10,71.151,11.65091022195262,3.6843,14.442456,63.9297,78.3723,71.15900913333334,3.673555961097718,14.210000000000008,63.47,77.68
52,10,76.309,4.1000718286391065,1.2966,5.082672,73.7677,78.8503,76.3099916,1.297941942536765,5.079999999999998,73.76,78.84
53,10,75.975,5.476639937041689,1.7319,6.789048,72.5805,79.3695,75.97815593333333,1.7407601961647285,6.849999999999994,72.34,79.19
54,10,75.412,11.518829628048154,3.6426,14.278991999999999,68.2726,82.5514,75.399179,3.649211770801881,13.579999999999998,67.36,80.94
55,10,72.316,11.088967670617496,3.5066,13.745872,65.443,79.189,72.32613773333334,3.5070888887836213,13.579999999999998,64.81,78.39
