,sample-set,u-kj,sigma-kj,SEM-kj,w-kj,A-kj,B-kj,u-kj-star,SEM-kj-star,w-kj-star,A-kj-star,B-kj-star
0,10,75.399,9.174035589641019,2.9011,11.372311999999999,69.7129,81.0851,75.44348680000002,2.8865243822676705,10.41000000000001,68.99,79.4
1,10,75.173,4.328697379119962,1.3689,5.3660879999999995,72.49,77.856,75.16587513333333,1.3760687972899412,5.3700000000000045,72.42,77.79
2,10,69.824,18.686109386386455,5.9091,23.163672,58.2422,81.4058,69.8653748,5.914588246276457,21.869999999999997,56.82,78.69
3,10,76.635,4.859407885740813,1.5367,6.023864,73.6231,79.6469,76.62673773333334,1.5405376736763692,6.049999999999997,73.54,79.59
4,10,72.439,3.6651942649742333,1.159,4.54328,70.1673,74.7107,72.42741179999999,1.1676915249417374,4.540000000000006,70.1,74.64
5,10,73.473,8.136150256724616,2.5729,10.085768,68.4302,78.5158,73.47055460000001,2.581369937704688,10.060000000000002,67.95,78.01
6,10,75.08500000000001,8.675459930170849,2.7434,10.754128,69.7079,80.4621,75.07780773333333,2.7390248595136053,10.620000000000005,69.19,79.81
7,10,73.773,7.858045622163314,2.4849,9.740808,68.9025,78.6435,73.77049579999999,2.486510604437946,9.670000000000002,68.33,78.0
8,10,69.36600000000001,16.03506295591009,5.0707,19.877144,59.4274,79.3046,69.45382980000001,5.047293293786148,19.540000000000006,58.61,78.15
9,10,72.36099999999999,10.40244341489056,3.2895,12.894839999999999,65.9135,78.8085,72.34420186666667,3.3136672232311613,12.709999999999994,65.12,77.83
10,10,71.826,10.06931298550204,3.1842,12.482064000000001,65.585,78.067,71.86604726666665,3.1573435847189435,12.280000000000001,64.86,77.14
11,10,75.549,4.3297770150436135,1.3692,5.367264,72.8654,78.2326,75.56860820000001,1.369934624337756,5.349999999999994,72.95,78.3
12,10,68.997,11.213902130837418,3.5461,13.900712,62.0466,75.9474,68.9712656,3.550570916926362,13.700000000000003,61.45,75.15
13,10,72.671,14.209112181976746,4.4933,17.613736,63.8641,81.4779,72.6873198,4.486703572787184,15.900000000000006,62.78,78.68
14,10,72.64500000000001,10.097535590429976,3.1931,12.516952,66.3865,78.9035,72.65920226666667,3.189136291666057,12.409999999999997,65.89,78.3
15,10,74.228,9.014302857126555,2.8506,11.174352,68.6409,79.8151,74.24171393333333,2.8563306362007874,10.959999999999994,67.9,78.86
16,10,74.88799999999999,6.030029518999056,1.9069,7.475048,71.1505,78.6255,74.88035479999999,1.9100597332326965,7.459999999999994,71.06,78.52
17,10,75.52799999999999,5.221108694520736,1.6511,6.472312,72.2919,78.7641,75.53309493333335,1.6624745076905683,6.439999999999998,72.13,78.57
18,10,71.928,9.173387378716761,2.9009,11.371528,66.2423,77.6137,71.90630566666667,2.9472959577157987,11.429999999999993,65.48,76.91
19,10,75.649,4.167335959578973,1.3178,5.165776,73.0661,78.2319,75.64575893333334,1.312869198315988,5.1000000000000085,72.96,78.06
20,10,75.486,3.286834951743091,1.0394,4.074448,73.4488,77.5232,75.4865708,1.0415956846048093,4.079999999999998,73.38,77.46
21,10,72.979,9.342127648453536,2.9542,11.580464000000001,67.1887,78.7693,73.00841293333333,2.9448046629535085,11.25,66.58,77.83
22,10,71.735,11.575154642595495,3.6604,14.348768,64.5606,78.9094,71.70739553333334,3.6731569129955117,14.149999999999999,63.98,78.13
23,10,75.924,3.817557334212546,1.2072,4.732224,73.5579,78.2901,75.9295036,1.2190161840819462,4.780000000000001,73.52,78.3
24,10,74.203,10.035825875332833,3.1736,12.440512,67.9827,80.4233,74.2216632,3.1617255271817046,11.620000000000005,67.19,78.81
25,10,75.28399999999999,5.013932987186806,1.5855,6.215159999999999,72.1763,78.3917,75.29092220000001,1.5819297740461895,6.210000000000008,72.21,78.42
26,10,71.80499999999999,8.410959814432596,2.6598,10.426416,66.5918,77.0182,71.81044720000001,2.6619394110082273,10.11,65.9,76.01
27,10,73.154,8.761308349784294,2.7706,10.860752,67.7237,78.5843,73.10050046666666,2.8228261843997973,10.769999999999996,66.94,77.71
28,10,71.011,13.957080246240617,4.4136,17.301312,62.3603,79.6617,70.98952773333333,4.458034405658044,17.42,61.36,78.78
29,10,64.874,11.288697179037094,3.5698,13.993616,57.8772,71.8708,64.87623493333334,3.580031005211128,13.990000000000002,57.62,71.61
30,10,70.051,11.110162420054893,3.5133,13.772136,63.1648,76.9372,69.98905253333334,3.514811823247477,13.520000000000003,62.62,76.14
31,10,71.84,8.810506228361684,2.7861,10.921512,66.3792,77.3008,71.8480722,2.7915918438387726,10.86,65.71,76.57
32,10,72.376,6.590030652432506,2.084,8.16928,68.2915,76.4605,72.35713793333335,2.0919809024561054,7.950000000000003,67.72,75.67
33,10,77.23299999999999,4.089398611042949,1.2932,5.069343999999999,74.6984,79.7676,77.2193498,1.2847200484048247,5.010000000000005,74.63,79.64
34,10,77.67399999999999,3.8291153025209352,1.2109,4.746728,75.3007,80.0473,77.67899133333333,1.2090821222970016,4.730000000000004,75.16,79.89
