file, metric 
hippocampus_162, 0.8267885905007472 
hippocampus_393, 0.7841675673661064 
hippocampus_282, 0.7105140298223048 
hippocampus_138, 0.8271254796428338 
hippocampus_163, 0.761783956885105 
hippocampus_097, 0.8306306007851452 
hippocampus_001, 0.784476270795436 
hippocampus_020, 0.7786213837118944 
hippocampus_244, 0.6882260678850263 
hippocampus_156, 0.7473724467147901 
hippocampus_046, 0.7833340842375953 
hippocampus_356, 0.7773079819774587 
hippocampus_132, 0.8408590435629508 
hippocampus_104, 0.794106599313516 
hippocampus_125, 0.6275678930690333 
hippocampus_370, 0.7817323035680092 
hippocampus_098, 0.8062542922396307 
hippocampus_297, 0.7035745964165336 
hippocampus_019, 0.770442206739182 
hippocampus_108, 0.7177022433718558 
hippocampus_166, 0.7981275219622761 
hippocampus_372, 0.7627347066989573 
hippocampus_077, 0.6799688402026033 
hippocampus_238, 0.7691813178081796 
hippocampus_133, 0.8118069329748987 
hippocampus_123, 0.7909121371626433 
hippocampus_385, 0.7516861243755573 
hippocampus_105, 0.7890010352839611 
hippocampus_361, 0.7121703423963821 
hippocampus_268, 0.7163565160847234 
hippocampus_233, 0.7752294325720899 
hippocampus_303, 0.7855593938324213 
hippocampus_136, 0.8165945635825154 
hippocampus_193, 0.7911386491970895 
hippocampus_188, 0.7658728421544164 
hippocampus_276, 0.7835438313920371 
hippocampus_026, 0.7948491935195334 
hippocampus_325, 0.6925813878265502 
hippocampus_378, 0.7534654490155019 
hippocampus_141, 0.8100085466814639 
hippocampus_048, 0.6537721816407546 
hippocampus_053, 0.8276206895432158 
hippocampus_060, 0.530185107772084 
hippocampus_381, 0.8113242914375216 
hippocampus_227, 0.7842823550662698 
hippocampus_195, 0.44982042974288156 
hippocampus_068, 0.7919191375750687 
hippocampus_274, 0.7490252411245639 
hippocampus_084, 0.7712561711464618 
hippocampus_302, 0.7337462980257089 
hippocampus_295, 0.7746001213229863 
hippocampus_203, 0.8108700063945719 
hippocampus_106, 0.7193578443990849 
hippocampus_176, 0.7576025568777791 
hippocampus_107, 0.7827696387627878 
hippocampus_064, 0.8175327380177553 
hippocampus_175, 0.786648758502136 
hippocampus_038, 0.6867339257220864 
hippocampus_169, 0.8245884024817164 
hippocampus_326, 0.6612298773571765 
hippocampus_023, 0.7554858540080834 
hippocampus_050, 0.6936676105331254 
hippocampus_226, 0.693102114676687 
hippocampus_288, 0.724230547321091 
hippocampus_289, 0.7113350504803625 
hippocampus_090, 0.7762879664580392 
hippocampus_355, 0.75639822966277 
hippocampus_353, 0.715950855822745 
hippocampus_074, 0.8001729431753313 
hippocampus_222, 0.1856135401974612 
hippocampus_250, 0.7652913695256078 
hippocampus_338, 0.773891345790668 
hippocampus_155, 0.7959841118019023 
hippocampus_070, 0.3115024825308366 
hippocampus_094, 0.7960030299611585 
hippocampus_374, 0.821880395828086 
hippocampus_251, 0.4597365675957604 
hippocampus_205, 0.7418628484530138 
hippocampus_024, 0.6878341746438301 
hippocampus_101, 0.8239540150722487 
hippocampus_036, 0.7934627632512828 
hippocampus_366, 0.7927155022461543 
hippocampus_199, 0.4751816091954023 
hippocampus_044, 0.839340775448616 
hippocampus_333, 0.49542509108101346 
hippocampus_067, 0.8192727129659104 
hippocampus_265, 0.753896749944727 
hippocampus_311, 0.7781750110115989 
hippocampus_181, 0.8247993839338437 
hippocampus_184, 0.8185865027046659 
hippocampus_178, 0.8028502010176176 
hippocampus_216, 0.7813598249431849 
hippocampus_261, 0.6416234134426658 
hippocampus_234, 0.7951104599385217 
hippocampus_260, 0.7352255803078471 
hippocampus_212, 0.7792748518852213 
hippocampus_033, 0.7890052669379938 
hippocampus_243, 0.5362873704189031 
hippocampus_336, 0.6625165468140675 
hippocampus_298, 0.6806966618287373 
hippocampus_299, 0.7166205239836282 
hippocampus_087, 0.7140123748229505 
hippocampus_011, 0.7688732819973116 
hippocampus_386, 0.8102869326369814 
hippocampus_383, 0.7718038620545293 
hippocampus_242, 0.7526982163369899 
hippocampus_014, 0.7739123466554246 
hippocampus_230, 0.8336572801868998 
hippocampus_309, 0.7264827975505259 
hippocampus_229, 0.8293568353970854 
